"h_id","h_name","line_id","capacity","start_time"
"6638","C6109","76000C610909","2053","15/11/2024 00:00:00"
"6639","C6110","77000C611000","2378","15/11/2024 00:00:00"
"6640","C6111","76000C611107","2174","15/11/2024 00:00:00"
"6641","C6112","77000C611201","2471","15/11/2024 00:00:00"
"6642","C6113","76000C611309","2231","15/11/2024 00:00:00"
"6643","C6114","77000C611401","2846","15/11/2024 00:00:00"
"6644","C6115","76000C611508","2508","15/11/2024 00:00:00"
"6645","C6116","77000C611600","2109","15/11/2024 00:00:00"
"6646","C6117","76000C611708","2285","15/11/2024 00:00:00"
"6647","C6118","77000C611800","2217","15/11/2024 00:00:00"
"6648","C6119","76000C611908","2725","15/11/2024 00:00:00"
"6649","C6120","77000C612002","2901","15/11/2024 00:00:00"
"6650","C6132","76000C613220","2254","15/11/2024 00:00:00"
"6651","C6133","76000C613220","2976","15/11/2024 00:00:00"
"6652","C6136","77000C613600","2156","15/11/2024 00:00:00"
"6653","C6137","77000C613600","2518","15/11/2024 00:00:00"
"6654","C6151","76000C615130","2318","15/11/2024 00:00:00"
"6655","C6152","77000C615200","2099","15/11/2024 00:00:00"
"6656","C6205","76000C62050E","2684","15/11/2024 00:00:00"
"6657","C6206","76000C620609","2416","15/11/2024 00:00:00"
"6658","C6207","76000C6207A0","2030","15/11/2024 00:00:00"
"6659","C6210","76000C621070","2481","15/11/2024 00:00:00"
"6660","C6212","76000C6212A0","2395","15/11/2024 00:00:00"
"6661","C6214","76000C62140M","2448","15/11/2024 00:00:00"
"6662","C6217","76000C621708","2257","15/11/2024 00:00:00"
"6663","C6233","76000C623330","2128","15/11/2024 00:00:00"
"6664","C6252","76000C625208","2586","15/11/2024 00:00:00"
"6665","C6253","76000C62530K","2998","15/11/2024 00:00:00"
"6666","C6254","76000C62540H","2585","15/11/2024 00:00:00"
"6667","C6255","76000C62550D","2711","15/11/2024 00:00:00"
"6668","C6256","76000C625609","2573","15/11/2024 00:00:00"
"6669","C6257","76000C62570I","2865","15/11/2024 00:00:00"
"6670","C6260","76000C62600I","2752","15/11/2024 00:00:00"
"6671","C6261","76000C626108","2076","15/11/2024 00:00:00"
"6672","C6262","76000C62620J","2873","15/11/2024 00:00:00"
"6673","C6263","76000C62630F","2781","15/11/2024 00:00:00"
"6674","C6264","76000C62640C","2615","15/11/2024 00:00:00"
"6675","C6265","76000C626510","2546","15/11/2024 00:00:00"
"6676","C6267","76000C62670F","2629","15/11/2024 00:00:00"
"6677","C6268","76000C62680L","2808","15/11/2024 00:00:00"
"6678","C6269","76000C62690N","2966","15/11/2024 00:00:00"
"6679","C6270","76000C62700Q","2863","15/11/2024 00:00:00"
"6680","C6271","76000C62710H","2218","15/11/2024 00:00:00"
"6681","C6272","76000C627230","2755","15/11/2024 00:00:00"
"6682","C6273","76000C627309","2240","15/11/2024 00:00:00"
"6683","C6275","76000C62750E","2909","15/11/2024 00:00:00"
"6684","C6276","76000C62760A","2382","15/11/2024 00:00:00"
"6685","C6279","76000C627910","2659","15/11/2024 00:00:00"
"6686","C6283","76000C628320","2212","15/11/2024 00:00:00"
"6687","C6284","76000C62840J","2733","15/11/2024 00:00:00"
"6688","C6302","76000C63020I","2578","15/11/2024 00:00:00"
"6689","C6303","76000C63030I","2260","15/11/2024 00:00:00"
"6690","C6304","76000C63040E","2838","15/11/2024 00:00:00"
"6691","C6305","76000C63050D","2707","15/11/2024 00:00:00"
"6692","C6306","76000C63060J","2302","15/11/2024 00:00:00"
"6693","C6308","76000C63080M","2569","15/11/2024 00:00:00"
"6694","C6311","76000C63110B","2953","15/11/2024 00:00:00"
"6695","C6312","76000C63120E","2449","15/11/2024 00:00:00"
"6696","C6313","76000C63130L","2290","15/11/2024 00:00:00"
"6697","C6315","76000C63150R","2642","15/11/2024 00:00:00"
"6698","C6316","76000C63160P","2554","15/11/2024 00:00:00"
"6699","C6317","76000C63170Z","2817","15/11/2024 00:00:00"
"6700","C6318","76000C63180K","2423","15/11/2024 00:00:00"
"6701","C6319","76000C63190I","2301","15/11/2024 00:00:00"
"6702","C6320","76000C63200F","2013","15/11/2024 00:00:00"
"6703","C6321","76000C63210O","2548","15/11/2024 00:00:00"
"6704","C6322","76000C63220O","2802","15/11/2024 00:00:00"
"6705","C6323","76000C63230I","2055","15/11/2024 00:00:00"
"6706","C6324","76000C63240B","2270","15/11/2024 00:00:00"
"6707","C6325","76000C632502","2048","15/11/2024 00:00:00"
"6708","C6326","76000C632603","2068","15/11/2024 00:00:00"
"6709","C6327","76000C632709","2526","15/11/2024 00:00:00"
"6710","C6328","76000C63280A","2883","15/11/2024 00:00:00"
"6711","C6329","76000C63290A","2320","15/11/2024 00:00:00"
"6712","C6330","76000C633008","2150","15/11/2024 00:00:00"
"6713","C6331","76000C633107","2453","15/11/2024 00:00:00"
"6714","C6332","76000C633208","2155","15/11/2024 00:00:00"
"6715","C6333","76000C633307","2893","15/11/2024 00:00:00"
"6716","C6334","76000C633410","2214","15/11/2024 00:00:00"
"6717","C6336","76000C633608","2510","15/11/2024 00:00:00"
"6718","C6339","76000C633950","2787","15/11/2024 00:00:00"
"6719","C6340","76000C634030","2140","15/11/2024 00:00:00"
"6720","C6342","76000C634208","2532","15/11/2024 00:00:00"
"6721","C6343","76000C634208","2179","15/11/2024 00:00:00"
"6722","C6344","76000C634440","2464","15/11/2024 00:00:00"
"6723","C6345","76000C634440","2198","15/11/2024 00:00:00"
"6724","C6346","76000C634630","2939","15/11/2024 00:00:00"
"6725","C6347","76000C634630","2452","15/11/2024 00:00:00"
"6726","C6348","76000C634810","2786","15/11/2024 00:00:00"
"6727","C70","7600000C7001","2751","15/11/2024 00:00:00"
"6728","C71","7700000C7400","2774","15/11/2024 00:00:00"
"6729","C72","7600000C7320","2752","15/11/2024 00:00:00"
"6730","C73","7600000C7320","2691","15/11/2024 00:00:00"
"6731","C74","7700000C7400","2634","15/11/2024 00:00:00"
"6732","C76","7600000C7640","2179","15/11/2024 00:00:00"
"6733","C77","7700000C7701","2735","15/11/2024 00:00:00"
"6734","C78","7600000C7809","2727","15/11/2024 00:00:00"
"6735","C79","7700000C7900","2923","15/11/2024 00:00:00"
"6736","C701","760000C70402","2143","15/11/2024 00:00:00"
"6737","C702","760000C70202","2687","15/11/2024 00:00:00"
"6738","C703","760000C70202","2331","15/11/2024 00:00:00"
"6739","C704","760000C70402","2503","15/11/2024 00:00:00"
"6740","C705","760000C70804","2719","15/11/2024 00:00:00"
"6741","C708","760000C70804","2045","15/11/2024 00:00:00"
"6742","C709","760000C70910","2052","15/11/2024 00:00:00"
"6743","C715","760000C71503","2836","15/11/2024 00:00:00"
"6744","C716","770000C71603","2075","15/11/2024 00:00:00"
"6745","C717","770000C71603","2144","15/11/2024 00:00:00"
"6746","C724","760000C72410","2004","15/11/2024 00:00:00"
"6747","C725","760000C72505","2591","15/11/2024 00:00:00"
"6748","C726","770000C72606","2597","15/11/2024 00:00:00"
"6749","C727","770000C72606","2749","15/11/2024 00:00:00"
"6750","C731","770000C73106","2627","15/11/2024 00:00:00"
"6751","C734","760000C73403","2469","15/11/2024 00:00:00"
"6752","C735","760000C73403","2162","15/11/2024 00:00:00"
"6753","C741","7m0000C74102","2552","15/11/2024 00:00:00"
"6754","C742","760000C74206","2547","15/11/2024 00:00:00"
"6755","C743","770000C74306","2044","15/11/2024 00:00:00"
"6756","C744","760000C74405","2560","15/11/2024 00:00:00"
"6757","C745","770000C74505","2518","15/11/2024 00:00:00"
"6758","C746","760000C74605","2132","15/11/2024 00:00:00"
"6759","C747","770000C74704","2255","15/11/2024 00:00:00"
"6760","C748","760000C74801","2813","15/11/2024 00:00:00"
"6761","C749","770000C74902","2151","15/11/2024 00:00:00"
"6762","C750","760000C75006","2853","15/11/2024 00:00:00"
"6763","C751","770000C7510C","2873","15/11/2024 00:00:00"
"6764","C752","760000C75204","2486","15/11/2024 00:00:00"
"6765","C753","7m0000C75302","2051","15/11/2024 00:00:00"
"6766","C754","760000C75403","2113","15/11/2024 00:00:00"
"6767","C756","760000C75608","2491","15/11/2024 00:00:00"
"6768","C757","770000C75701","2403","15/11/2024 00:00:00"
"6769","C758","760000C75805","2649","15/11/2024 00:00:00"
"6770","C759","770000C75902","2219","15/11/2024 00:00:00"
"6771","C760","760000C76004","2924","15/11/2024 00:00:00"
"6772","C761","770000C76105","2068","15/11/2024 00:00:00"
"6773","C762","760000C76203","2224","15/11/2024 00:00:00"
"6774","C763","770000C76304","2213","15/11/2024 00:00:00"
"6775","C764","760000C76405","2083","15/11/2024 00:00:00"
"6776","C765","770000C76504","2616","15/11/2024 00:00:00"
"6777","C766","760000C76604","2496","15/11/2024 00:00:00"
"6778","C767","770000C76705","2706","15/11/2024 00:00:00"
"6779","C769","770000C76906","2866","15/11/2024 00:00:00"
"6780","C770","760000C77005","2888","15/11/2024 00:00:00"
"6781","C771","7m0000C77103","2523","15/11/2024 00:00:00"
"6782","C772","760000C77203","2948","15/11/2024 00:00:00"
"6783","C779","7m0000C77901","2869","15/11/2024 00:00:00"
"6784","C780","760000C78003","2516","15/11/2024 00:00:00"
"6785","C781","760000C78105","2063","15/11/2024 00:00:00"
"6786","C787","770000C78702","2405","15/11/2024 00:00:00"
"6787","C788","760000C78803","2945","15/11/2024 00:00:00"
"6788","C790","7m0000C79000","2729","15/11/2024 00:00:00"
"6789","C791","7m0000C79100","2891","15/11/2024 00:00:00"
"6790","C792","760000C79201","2317","15/11/2024 00:00:00"
"6791","C793","770000C79303","2582","15/11/2024 00:00:00"
"6792","C795","7m0000C79803","2275","15/11/2024 00:00:00"
"6793","C796","770000C79603","2063","15/11/2024 00:00:00"
"6794","C797","770000C79603","2657","15/11/2024 00:00:00"
"6795","C798","7m0000C79803","2138","15/11/2024 00:00:00"
"6796","C7001","65000C70010N","2384","15/11/2024 00:00:00"
"6797","C7002","65000C70020O","2073","15/11/2024 00:00:00"
"6798","C7003","65000C70030K","2283","15/11/2024 00:00:00"
"6799","C7004","65000C70040Q","2313","15/11/2024 00:00:00"
"6800","C7005","65000C70050M","2696","15/11/2024 00:00:00"
"6801","C7006","65000C70060T","2120","15/11/2024 00:00:00"
"6802","C7007","65000C70070K","2732","15/11/2024 00:00:00"
"6803","C7008","65000C70080P","2173","15/11/2024 00:00:00"
"6804","C7009","65000C70090L","2125","15/11/2024 00:00:00"
"6805","C7010","65000C70100Q","2124","15/11/2024 00:00:00"
"6806","C7011","65000C70110O","2636","15/11/2024 00:00:00"
"6807","C7012","65000C70120Q","2705","15/11/2024 00:00:00"
"6808","C7013","65000C70130N","2164","15/11/2024 00:00:00"
"6809","C7014","65000C70140Z","2636","15/11/2024 00:00:00"
"6810","C7015","65000C70150P","2613","15/11/2024 00:00:00"
"6811","C7016","65000C70160U","2539","15/11/2024 00:00:00"
"6812","C7017","65000C70170P","2190","15/11/2024 00:00:00"
"6813","C7018","65000C701819","2848","15/11/2024 00:00:00"
"6814","C7019","65000C70190L","2229","15/11/2024 00:00:00"
"6815","C7020","65000C70200U","2090","15/11/2024 00:00:00"
"6816","C7021","65000C70210P","2482","15/11/2024 00:00:00"
"6817","C7022","65000C70220Q","2477","15/11/2024 00:00:00"
"6818","C7023","65000C70230R","2200","15/11/2024 00:00:00"
"6819","C7024","65000C70240X","2200","15/11/2024 00:00:00"
"6820","C7025","65000C70250T","2483","15/11/2024 00:00:00"
"6821","C7026","65000C70260Z","2967","15/11/2024 00:00:00"
"6822","C7027","65000C70270I","2158","15/11/2024 00:00:00"
"6823","C7028","65000C70280S","2270","15/11/2024 00:00:00"
"6824","C7029","65000C70290N","2520","15/11/2024 00:00:00"
"6825","C7031","65000C70310E","2425","15/11/2024 00:00:00"
"6826","C7032","65000C70320P","2083","15/11/2024 00:00:00"
"6827","C7033","65000C70330M","2250","15/11/2024 00:00:00"
"6828","C7034","65000C70340S","2428","15/11/2024 00:00:00"
"6829","C7035","65000C70350N","2615","15/11/2024 00:00:00"
"6830","C7036","65000C70360L","2289","15/11/2024 00:00:00"
"6831","C7037","65000C70370G","2197","15/11/2024 00:00:00"
"6832","C7038","65000C70380M","2116","15/11/2024 00:00:00"
"6833","C7039","65000C70390P","2611","15/11/2024 00:00:00"
"6834","C7040","65000C70401A","2864","15/11/2024 00:00:00"
"6835","C7041","65000C704116","2291","15/11/2024 00:00:00"
"6836","C7042","65000C70420W","2148","15/11/2024 00:00:00"
"6837","C7043","65000C704314","2891","15/11/2024 00:00:00"
"6838","C7044","65000C70441C","2177","15/11/2024 00:00:00"
"6839","C7045","65000C704518","2239","15/11/2024 00:00:00"
"6840","C7046","65000C70461F","2020","15/11/2024 00:00:00"
"6841","C7047","65000C704714","2410","15/11/2024 00:00:00"
"6842","C7048","65000C70480W","2410","15/11/2024 00:00:00"
"6843","C7049","65000C70490O","2510","15/11/2024 00:00:00"
"6844","C7050","65000C70500X","2521","15/11/2024 00:00:00"
"6845","C7051","65000C70510O","2143","15/11/2024 00:00:00"
"6846","C7052","65000C705218","2265","15/11/2024 00:00:00"
"6847","C7053","65000C705318","2388","15/11/2024 00:00:00"
"6848","C7054","65000C70541G","2911","15/11/2024 00:00:00"
"6849","C7055","65000C70551J","2817","15/11/2024 00:00:00"
"6850","C7056","65000C70561N","2302","15/11/2024 00:00:00"
"6851","C7057","65000C705715","2292","15/11/2024 00:00:00"
"6852","C7061","65000C70610X","2684","15/11/2024 00:00:00"
"6853","C7062","65000C706217","2733","15/11/2024 00:00:00"
"6854","C7063","65000C70630T","2355","15/11/2024 00:00:00"
"6855","C7064","65000C706411","2522","15/11/2024 00:00:00"
"6856","C7065","65000C70650L","2215","15/11/2024 00:00:00"
"6857","C7066","65000C70660N","2467","15/11/2024 00:00:00"
"6858","C7067","65000C70670I","2232","15/11/2024 00:00:00"
"6859","C7068","65000C70680T","2217","15/11/2024 00:00:00"
"6860","C7069","65000C70690G","2455","15/11/2024 00:00:00"
"6861","C7072","65000C70720U","2517","15/11/2024 00:00:00"
"6862","C7074","65000C70740Q","2262","15/11/2024 00:00:00"
"6863","C7075","65000C70750I","2387","15/11/2024 00:00:00"
"6864","C7076","65000C70760Q","2077","15/11/2024 00:00:00"
"6865","C7079","65000C70790M","2339","15/11/2024 00:00:00"
"6866","C7080","65000C70800N","2571","15/11/2024 00:00:00"
"6867","C7081","65000C70810E","2128","15/11/2024 00:00:00"
"6868","C7082","65000C70820P","2928","15/11/2024 00:00:00"
"6869","C7083","65000C70830Y","2877","15/11/2024 00:00:00"
"6870","C7084","65000C708411","2156","15/11/2024 00:00:00"
"6871","C7085","65000C708517","2713","15/11/2024 00:00:00"
"6872","C7086","65000C708616","2324","15/11/2024 00:00:00"
"6873","C7087","65000C70870N","2470","15/11/2024 00:00:00"
"6874","C7088","65000C70880P","2083","15/11/2024 00:00:00"
"6875","C7089","65000C70890F","2340","15/11/2024 00:00:00"
"6876","C7090","65000C70900W","2567","15/11/2024 00:00:00"
"6877","C7091","65000C70910E","2307","15/11/2024 00:00:00"
"6878","C7094","65000C70940W","2508","15/11/2024 00:00:00"
"6879","C7095","65000C709510","2587","15/11/2024 00:00:00"
"6880","C7097","65000C70970Y","2131","15/11/2024 00:00:00"
"6881","C7098","65000C709814","2170","15/11/2024 00:00:00"
"6882","C7102","65000C710221","2755","15/11/2024 00:00:00"
"6883","C7103","65000C71030K","2612","15/11/2024 00:00:00"
"6884","C7104","65000C71040S","2818","15/11/2024 00:00:00"
"6885","C7105","65000C71050D","2168","15/11/2024 00:00:00"
"6886","C7106","65000C71060O","2750","15/11/2024 00:00:00"
"6887","C7107","65000C71070N","2525","15/11/2024 00:00:00"
"6888","C7108","65000C71080W","2938","15/11/2024 00:00:00"
"6889","C7110","65000C71100Y","2581","15/11/2024 00:00:00"
"6890","C7111","65000C71110F","2776","15/11/2024 00:00:00"
"6891","C7112","65000C71120R","2250","15/11/2024 00:00:00"
"6892","C7114","65000C71140R","2435","15/11/2024 00:00:00"
"6893","C7115","65000C71150Q","2590","15/11/2024 00:00:00"
"6894","C7116","65000C71160U","2340","15/11/2024 00:00:00"
"6895","C7117","65000C711721","2426","15/11/2024 00:00:00"
"6896","C7118","65000C711822","2914","15/11/2024 00:00:00"
"6897","C7119","65000C71190U","2907","15/11/2024 00:00:00"
"6898","C7121","65000C71210U","2526","15/11/2024 00:00:00"
"6899","C7122","65000C712214","2638","15/11/2024 00:00:00"
"6900","C7123","65000C71230T","2410","15/11/2024 00:00:00"
"6901","C7124","65000C712410","2156","15/11/2024 00:00:00"
"6902","C7125","65000C71250R","2046","15/11/2024 00:00:00"
"6903","C7126","65000C71260U","2035","15/11/2024 00:00:00"
"6904","C7128","65000C71280Z","2742","15/11/2024 00:00:00"
"6905","C7129","65000C71290K","2420","15/11/2024 00:00:00"
"6906","C7130","65000C71300U","2874","15/11/2024 00:00:00"
"6907","C7131","65000C71310Q","2398","15/11/2024 00:00:00"
"6908","C7132","65000C713210","2805","15/11/2024 00:00:00"
"6909","C7133","65000C71330H","2909","15/11/2024 00:00:00"
"6910","C7134","65000C71340L","2251","15/11/2024 00:00:00"
"6911","C7135","65000C71350K","2385","15/11/2024 00:00:00"
"6912","C7136","65000C71360P","2861","15/11/2024 00:00:00"
"6913","C7137","65000C71370K","2219","15/11/2024 00:00:00"
"6914","C7139","65000C71390G","2272","15/11/2024 00:00:00"
"6915","C7140","65000C71400P","2458","15/11/2024 00:00:00"
"6916","C7142","65000C71420R","2060","15/11/2024 00:00:00"
"6917","C7143","65000C71430I","2021","15/11/2024 00:00:00"
"6918","C7144","65000C71440U","2724","15/11/2024 00:00:00"
"6919","C7145","65000C71450P","2994","15/11/2024 00:00:00"
"6920","C7146","65000C71460R","2136","15/11/2024 00:00:00"
"6921","C7201","70000C720104","2832","15/11/2024 00:00:00"
"6922","C7202","66000C720203","2729","15/11/2024 00:00:00"
"6923","C7205","70000C720503","2886","15/11/2024 00:00:00"
"6924","C7206","66000C720603","2462","15/11/2024 00:00:00"
"6925","C7211","6c000C721107","2800","15/11/2024 00:00:00"
"6926","C7212","66000C721201","2588","15/11/2024 00:00:00"
"6927","C80","7700000C8000","2645","15/11/2024 00:00:00"
"6928","C801","940000C80403","2667","15/11/2024 00:00:00"
"6929","C802","930000C80204","2519","15/11/2024 00:00:00"
"6930","C803","930000C80204","2812","15/11/2024 00:00:00"
"6931","C804","940000C80403","2713","15/11/2024 00:00:00"
"6932","C805","940000C80800","2803","15/11/2024 00:00:00"
"6933","C806","930000C80600","2094","15/11/2024 00:00:00"
"6934","C807","930000C80600","2287","15/11/2024 00:00:00"
"6935","C808","940000C80800","2565","15/11/2024 00:00:00"
"6936","C809","940000C81204","2412","15/11/2024 00:00:00"
"6937","C810","930000C81004","2149","15/11/2024 00:00:00"
"6938","C811","930000C81004","2220","15/11/2024 00:00:00"
"6939","C812","940000C81204","2419","15/11/2024 00:00:00"
"6940","C813","940000C8160L","2299","15/11/2024 00:00:00"
"6941","C814","930000C8140L","2453","15/11/2024 00:00:00"
"6942","C815","930000C8140L","2824","15/11/2024 00:00:00"
"6943","C816","940000C8160L","2845","15/11/2024 00:00:00"
"6944","C817","940000C82003","2646","15/11/2024 00:00:00"
"6945","C818","930000C81804","2835","15/11/2024 00:00:00"
"6946","C819","930000C81804","2402","15/11/2024 00:00:00"
"6947","C820","940000C82003","2081","15/11/2024 00:00:00"
"6948","C821","930000C82109","2813","15/11/2024 00:00:00"
"6949","C823","930000C82306","2794","15/11/2024 00:00:00"
"6950","C824","950000C82409","2501","15/11/2024 00:00:00"
"6951","C826","950000C82606","2443","15/11/2024 00:00:00"
"6952","C827","930000C82704","2521","15/11/2024 00:00:00"
"6953","C830","950000C83004","2368","15/11/2024 00:00:00"
"6954","C831","770000C83400","2102","15/11/2024 00:00:00"
"6955","C834","770000C83400","2586","15/11/2024 00:00:00"
"6956","C835","330000C8350G","2752","15/11/2024 00:00:00"
"6957","C836","3d0000C8360C","2296","15/11/2024 00:00:00"
